18	-49812181	2012	2012-11-06 18:50:01 +0800
18	-49812181	2011	2012-11-06 18:51:23 +0800
18	-49812181	2010	2012-11-06 18:52:33 +0800
18	-49812181	2009	2012-11-06 18:53:45 +0800
18	-49812181	2008	2012-11-06 18:55:31 +0800
18	-49812181	2007	2012-11-06 18:56:32 +0800
18	-49812181	2006	2012-11-06 18:57:35 +0800
18	-49812181	2005	2012-11-06 18:58:49 +0800
18	-49812181	2004	2012-11-06 18:59:31 +0800
18	-49812181	2003	2012-11-06 19:00:06 +0800
18	-49812181	2002	2012-11-06 19:00:54 +0800
18	-49812181	2001	2012-11-06 19:01:30 +0800
18	-49812181	2000	2012-11-06 19:02:05 +0800
18	-49812181	1999	2012-11-06 19:02:48 +0800
18	-49812181	1998	2012-11-06 19:03:14 +0800
18	-49812181	1997	2012-11-06 19:03:59 +0800
18	-49812181	1996	2012-11-06 19:04:46 +0800
18	-49812181	1995	2012-11-06 19:05:25 +0800
18	-49812181	1994	2012-11-06 19:06:50 +0800
18	-49812181	1993	2012-11-06 19:07:29 +0800
18	-49812181	1992	2012-11-06 19:08:09 +0800
18	-49812181	1991	2012-11-06 19:09:10 +0800
18	-49812181	1990	2012-11-06 19:10:10 +0800
18	-49812181	1989	2012-11-06 19:10:55 +0800
18	-49812181	1988	2012-11-06 19:11:51 +0800
18	-49812181	1987	2012-11-06 19:12:44 +0800
18	-49812181	1986	2012-11-06 19:13:32 +0800
18	-49812181	1985	2012-11-06 19:14:25 +0800
19	-49812183	2012	2012-11-06 19:15:26 +0800
19	-49812183	2011	2012-11-06 19:17:12 +0800
19	-49812183	2010	2012-11-06 19:19:36 +0800
19	-49812183	2009	2012-11-06 19:22:02 +0800
19	-49812183	2008	2012-11-06 19:23:24 +0800
19	-49812183	2007	2012-11-06 19:25:04 +0800
19	-49812183	2006	2012-11-06 19:26:45 +0800
19	-49812183	2005	2012-11-06 19:27:45 +0800
19	-49812183	2004	2012-11-06 19:28:34 +0800
19	-49812183	2003	2012-11-06 19:29:14 +0800
19	-49812183	2002	2012-11-06 19:30:01 +0800
19	-49812183	2001	2012-11-06 19:30:43 +0800
19	-49812183	2000	2012-11-06 19:31:19 +0800
19	-49812183	1999	2012-11-06 19:31:55 +0800
19	-49812183	1998	2012-11-06 19:32:29 +0800
19	-49812183	1997	2012-11-06 19:33:10 +0800
19	-49812183	1996	2012-11-06 19:33:56 +0800
19	-49812183	1995	2012-11-06 19:35:31 +0800
19	-49812183	1994	2012-11-06 19:36:21 +0800
19	-49812183	1993	2012-11-06 19:37:13 +0800
19	-49812183	1992	2012-11-06 19:38:08 +0800
19	-49812183	1991	2012-11-06 19:38:59 +0800
19	-49812183	1990	2012-11-06 19:39:57 +0800
19	-49812183	1989	2012-11-06 19:40:52 +0800
19	-49812183	1988	2012-11-06 19:41:46 +0800
19	-49812183	1987	2012-11-06 19:42:42 +0800
19	-49812183	1986	2012-11-06 19:43:38 +0800
19	-49812183	1985	2012-11-06 19:44:34 +0800
20	-49812189	2012	2012-11-06 19:45:32 +0800
20	-49812189	2011	2012-11-06 19:46:50 +0800
20	-49812189	2010	2012-11-06 19:48:06 +0800
20	-49812189	2009	2012-11-06 19:49:22 +0800
20	-49812189	2008	2012-11-06 19:50:39 +0800
20	-49812189	2007	2012-11-06 19:51:56 +0800
20	-49812189	2006	2012-11-06 19:53:10 +0800
20	-49812189	2005	2012-11-06 19:54:20 +0800
20	-49812189	2004	2012-11-06 19:55:15 +0800
20	-49812189	2003	2012-11-06 19:56:03 +0800
20	-49812189	2002	2012-11-06 19:56:50 +0800
20	-49812189	2001	2012-11-06 19:57:34 +0800
20	-49812189	2000	2012-11-06 19:58:19 +0800
20	-49812189	1999	2012-11-06 19:58:58 +0800
